# z       n       a         bedata          beldv       beldv+sa     beldv+sa+c       beldfull          error        sn_data  sn_liquiddrop          error
 28      40    68.0      8.6824662      15.490000      11.268673      9.3507085      8.6469022    0.035563933      7.7925000      6.2706029      1.5218971
 28      41    69.0      8.6230986      15.490000      11.289165      9.4081730      8.6059466    0.017151993      4.5861000      5.8209599      1.2348599
 28      42    70.0      8.6042886      15.490000      11.309265      9.4640158      8.5600158    0.044272747      7.3064000      5.3907952      1.9156048
 28      43    71.0      8.5431521      15.490000      11.328986      9.5183075      8.5095791    0.033573002      4.2636000      4.9790092     0.71540918
 28      44    72.0      8.5202083      15.490000      11.348340      9.5711146      8.4550652    0.065143119      6.8912000      4.5845785      2.3066215
 28      45    73.0      8.4576493      15.490000      11.367339      9.6224997      8.3968664    0.060782938      3.9534000      4.2065501     0.25315009
 29      28    57.0      8.5032491      15.490000      11.012932      8.4097817      8.4028257     0.10042339
 29      29    58.0      8.5709552      15.490000      11.038812      8.4953312      8.4953312    0.075623955
 29      30    59.0      8.6419898      15.490000      11.064103      8.5779394      8.5714470    0.070542812
 29      31    60.0      8.6655917      15.490000      11.088829      8.6577596      8.6326485    0.032943129
 29      32    61.0      8.7155082      15.490000      11.113012      8.7349348      8.6802721    0.035236109
 29      33    62.0      8.7180742      15.490000      11.136672      8.8095981      8.7155295   0.0025447271
 29      34    63.0      8.7521302      15.490000      11.159829      8.8818741      8.7395208    0.012609326
 29      35    64.0      8.7390672      15.490000      11.182500      8.9518789      8.7532461    0.014178906
 29      36    65.0      8.7570908      15.490000      11.204704      9.0197215      8.7576150  0.00052423323
 29      37    66.0      8.7314682      15.490000      11.226457      9.0855039      8.7534561    0.021987941
 29      38    67.0      8.7374493      15.490000      11.247775      9.1493216      8.7415248   0.0040755494
 29      39    68.0      8.7018912      15.490000      11.268673      9.2112646      8.7225103    0.020619105
 29      40    69.0      8.6952043      15.490000      11.289165      9.2714172      8.6970420   0.0018376739
 29      41    70.0      8.6468657      15.490000      11.309265      9.3298586      8.6656954    0.018829668
 29      42    71.0      8.6350239      15.490000      11.328986      9.3866638      8.6289967   0.0060272609
 29      43    72.0      8.5865264      15.490000      11.348340      9.4419031      8.5874277  0.00090135960
 29      44    73.0      8.5685671      15.490000      11.367339      9.4956428      8.5414300    0.027137134
 29      45    74.0      8.5215635      15.490000      11.385994      9.5479457      8.4914081    0.030155448
 29      46    75.0      8.4950907      15.490000      11.404315      9.5988710      8.4377332    0.057357483
 29      47    76.0      8.4435276      15.490000      11.422314      9.6484746      8.3807461    0.062781562
 29      48    77.0      8.4039143      15.490000      11.440000      9.6968096      8.3207596    0.083154637
 29      49    78.0      8.3509244      15.490000      11.457382      9.7439260      8.2580615    0.092862889
 30      28    58.0      8.3959328      15.490000      11.038812      8.3168944      8.2900216     0.10591113
 30      29    59.0      8.4737661      15.490000      11.064103      8.4035236      8.3970312    0.076734861
 30      30    60.0      8.5830400      15.490000      11.088829      8.4872090      8.4872090    0.095831030
 30      31    61.0      8.6102164      15.490000      11.113012      8.5681018      8.5620282    0.048188235
 30      32    62.0      8.6793355      15.490000      11.136672      8.6463433      8.6228261    0.056509399
 30      33    63.0      8.6862794      15.490000      11.159829      8.7220651      8.6708180    0.015461394
 30      34    64.0      8.7359000      15.490000      11.182500      8.7953906      8.7071094    0.028790625
 30      35    65.0      8.7242600      15.490000      11.204704      8.8664350      8.7327072   0.0084471763
 30      36    66.0      8.7596303      15.490000      11.226457      8.9353062      8.7485293    0.011100963
 30      37    67.0      8.7341478      15.490000      11.247775      9.0021055      8.7554136    0.021265840
 30      38    68.0      8.7556750      15.490000      11.268673      9.0669280      8.7541252   0.0015497944
 30      39    69.0      8.7227246      15.490000      11.289165      9.1298629      8.7453638    0.022639183
 30      40    70.0      8.7298057      15.490000      11.309265      9.1909942      8.7297697  3.6002396e-05
 30      41    71.0      8.6890437      15.490000      11.328986      9.2504010      8.7079293    0.018885615
 30      42    72.0      8.6918042      15.490000      11.348340      9.3081578      8.6803800    0.011424165
 30      43    73.0      8.6483452      15.490000      11.367339      9.3643348      8.6476149  0.00073028878
 30      44    74.0      8.6427541      15.490000      11.385994      9.4189982      8.6100866    0.032667454
 30      45    75.0      8.5924973      15.490000      11.404315      9.4722108      8.5682108    0.024286552
 30      46    76.0      8.5822737      15.490000      11.422314      9.5240316      8.5223696    0.059904092
 30      47    77.0      8.5300026      15.490000      11.440000      9.5745168      8.4729145    0.057088099
 30      48    78.0      8.5073795      15.490000      11.457382      9.6237192      8.4201690    0.087210535
 30      49    79.0      8.4505823      15.490000      11.474470      9.6716892      8.3644308    0.086151493
 30      50    80.0      8.4235450      15.490000      11.491271      9.7184744      8.3059744     0.11757062
 30      51    81.0      8.3519247      15.490000      11.507795      9.7641199      8.2450527     0.10687203
 31      30    61.0      8.4456705      15.490000      11.113012      8.3956134      8.3895398    0.056130708
 31      31    62.0      8.5186339      15.490000      11.136672      8.4775543      8.4775543    0.041079571
 31      32    63.0      8.5839270      15.490000      11.159829      8.5568390      8.5511448    0.032782162
 31      33    64.0      8.6116406      15.490000      11.182500      8.6335977      8.6115273  0.00011328125
 31      34    65.0      8.6621569      15.490000      11.204704      8.7079523      8.6598103   0.0023466257
 31      35    66.0      8.6693667      15.490000      11.226457      8.7800171      8.6970051    0.027638475
 31      36    67.0      8.7075284      15.490000      11.247775      8.8498990      8.7240358    0.016507433
 31      37    68.0      8.7012147      15.490000      11.268673      8.9176986      8.7417470    0.040532311
 31      38    69.0      8.7245783      15.490000      11.289165      8.9835101      8.7509120    0.026333693
 31      39    70.0      8.7092786      15.490000      11.309265      9.0474225      8.7522388    0.042960241
 31      40    71.0      8.7176028      15.490000      11.328986      9.1095191      8.7463769    0.028774076
 31      41    72.0      8.6870875      15.490000      11.348340      9.1698788      8.7339220    0.046834473
 31      42    73.0      8.6938726      15.490000      11.367339      9.2285756      8.7154212    0.021548555
 31      43    74.0      8.6631662      15.490000      11.385994      9.2856796      8.6913772    0.028211017
 31      44    75.0      8.6608067      15.490000      11.404315      9.3412570      8.6622526   0.0014459246
 31      45    76.0      8.6245263      15.490000      11.422314      9.3953703      8.6284728   0.0039464548
 31      46    77.0      8.6133896      15.490000      11.440000      9.4480785      8.5904296    0.022959961
 31      47    78.0      8.5771282      15.490000      11.457382      9.4994377      8.5484843    0.028643869
 31      48    79.0      8.5560633      15.490000      11.474470      9.5495008      8.5029698    0.053093508
 31      49    80.0      8.5084537      15.490000      11.491271      9.5983182      8.4541932    0.054260595
 31      50    81.0      8.4833580      15.490000      11.507795      9.6459374      8.4024380    0.080920046
 31      51    82.0      8.4210488      15.490000      11.524049      9.6924039      8.3479661    0.073082683
 31      52    83.0      8.3725759      15.490000      11.540041      9.7377606      8.2910194    0.081556466
 32      31    63.0      8.4187159      15.490000      11.159829      8.3861955      8.3805014    0.038214489
 32      32    64.0      8.5288234      15.490000      11.182500      8.4665000      8.4665000    0.062323437
 32      33    65.0      8.5550938      15.490000      11.204704      8.5442735      8.5389244    0.016169480
 32      34    66.0      8.6254364      15.490000      11.226457      8.6196365      8.5988835    0.026552835
 32      35    67.0      8.6328507      15.490000      11.247775      8.6927021      8.6473914    0.014540627
 32      36    68.0      8.6881353      15.490000      11.268673      8.7635764      8.6853757   0.0027595793
 32      37    69.0      8.6809623      15.490000      11.289165      8.8323590      8.7136864    0.032724103
 32      38    70.0      8.7216986      15.490000      11.309265      8.8991435      8.7331027    0.011404114
 32      39    71.0      8.7033070      15.490000      11.328986      8.9640182      8.7443395    0.041032489
 32      40    72.0      8.7317417      15.490000      11.348340      9.0270660      8.7480537    0.016311997
 32      41    73.0      8.7050452      15.490000      11.367339      9.0883653      8.7448487    0.039803507
 32      42    74.0      8.7251973      15.490000      11.385994      9.1479900      8.7352800    0.010082667
 32      43    75.0      8.6955973      15.490000      11.404315      9.2060097      8.7198586    0.024261280
 32      44    76.0      8.7052355      15.490000      11.422314      9.2624905      8.6990556   0.0061799217
 32      45    77.0      8.6710416      15.490000      11.440000      9.3174947      8.6733051   0.0022635428
 32      46    78.0      8.6716628      15.490000      11.457382      9.3710813      8.6430076    0.028655197
 32      47    79.0      8.6345000      15.490000      11.474470      9.4233062      8.6085329    0.025967114
 32      48    80.0      8.6275712      15.490000      11.491271      9.4742224      8.5702224    0.057348874
 32      49    81.0      8.5806580      15.490000      11.507795      9.5238802      8.5283917    0.052266336
 32      50    82.0      8.5637561      15.490000      11.524049      9.5723273      8.4833326    0.080423450
 32      51    83.0      8.5043446      15.490000      11.540041      9.6196090      8.4353152    0.069029341
 32      52    84.0      8.4655250      15.490000      11.555778      9.6657685      8.3845894    0.080935639
 32      53    85.0      8.4017682      15.490000      11.571267      9.7108466      8.3313864    0.070381796
 33      32    65.0      8.3962338      15.490000      11.204704      8.3753985      8.3700494    0.026184465
 33      33    66.0      8.4684561      15.490000      11.226457      8.4541645      8.4541645    0.014291560
 33      34    67.0      8.5305493      15.490000      11.247775      8.5305149      8.5254803   0.0050689057
 33      35    68.0      8.5577456      15.490000      11.268673      8.6045615      8.5850113    0.027265711
 33      36    69.0      8.6114478      15.490000      11.289165      8.6764093      8.6336872    0.022239398
 33      37    70.0      8.6216657      15.490000      11.309265      8.7461572      8.6723613    0.050695615
 33      38    71.0      8.6639324      15.490000      11.328986      8.8138981      8.7018172    0.037884798
 33      39    72.0      8.6603736      15.490000      11.348340      8.8797195      8.7227751    0.062401461
 33      40    73.0      8.6896055      15.490000      11.367339      8.9437039      8.7358976    0.046292102
 33      41    74.0      8.6799973      15.490000      11.385994      9.0059292      8.7417948    0.061797498
 33      42    75.0      8.7008680      15.490000      11.404315      9.0664688      8.7410288    0.040160848
 33      43    76.0      8.6828105      15.490000      11.422314      9.1253923      8.7341181    0.051307568
 33      44    77.0      8.6959779      15.490000      11.440000      9.1827653      8.7215409    0.025562932
 33      45    78.0      8.6738795      15.490000      11.457382      9.2386501      8.7037388    0.029859325
 33      46    79.0      8.6766215      15.490000      11.474470      9.2931054      8.6811201   0.0044985746
 33      47    80.0      8.6507438      15.490000      11.491271      9.3461870      8.6540620   0.0033182993
 33      48    81.0      8.6480568      15.490000      11.507795      9.3979481      8.6229138    0.025143000
 33      49    82.0      8.6113854      15.490000      11.524049      9.4484387      8.5879985    0.023386882
 33      50    83.0      8.5996530      15.490000      11.540041      9.4977066      8.5496155    0.050037557
 33      51    84.0      8.5479393      15.490000      11.555778      9.5457972      8.5080421    0.039897203
 33      52    85.0      8.5109847      15.490000      11.571267      9.5927535      8.4635355    0.047449163
 33      53    86.0      8.4567209      15.490000      11.586515      9.6386167      8.4163344    0.040386536
 33      54    87.0      8.4138506      15.490000      11.601529      9.6834258      8.3666600    0.047190552
 34      33    67.0      8.3695343      15.490000      11.247775      8.3633372      8.3583027    0.011231614
 34      34    68.0      8.4770485      15.490000      11.268673      8.4406538      8.4406538    0.036394758
 34      35    69.0      8.5017667      15.490000      11.289165      8.5156613      8.5109144   0.0091476947
 34      36    70.0      8.5760329      15.490000      11.309265      8.5884637      8.5700147   0.0060181126
 34      37    71.0      8.5860592      15.490000      11.328986      8.6591590      8.6188099    0.032750720
 34      38    72.0      8.6444889      15.490000      11.348340      8.7278393      8.6580862    0.013597310
 34      39    73.0      8.6415562      15.490000      11.367339      8.7945914      8.6885678    0.047011600
 34      40    74.0      8.6877081      15.490000      11.385994      8.8594973      8.7109217    0.023213616
 34      41    75.0      8.6789067      15.490000      11.404315      8.9226344      8.7257633    0.046856629
 34      42    76.0      8.7114750      15.490000      11.422314      8.9840758      8.7336602    0.022185239
 34      43    77.0      8.6946896      15.490000      11.440000      9.0438905      8.7351369    0.040447297
 34      44    78.0      8.7178051      15.490000      11.457382      9.1021440      8.7306779    0.012872776
 34      45    79.0      8.6955899      15.490000      11.474470      9.1588984      8.7207314    0.025141533
 34      46    80.0      8.7108187      15.490000      11.491271      9.2142122      8.7057122   0.0051065762
 34      47    81.0      8.6860037      15.490000      11.507795      9.2681412      8.6860043  5.7823196e-07
 34      48    82.0      8.6931988      15.490000      11.524049      9.3207381      8.6619636    0.031235173
 34      49    83.0      8.6585566      15.490000      11.540041      9.3720533      8.6339201    0.024636535
 34      50    84.0      8.6587917      15.490000      11.555778      9.4221344      8.6021798    0.056611869
 34      51    85.0      8.6103035      15.490000      11.571267      9.4710268      8.5670268    0.043276738
 34      52    86.0      8.5818221      15.490000      11.586515      9.5187735      8.5287249    0.053097235
 34      53    87.0      8.5290908      15.490000      11.601529      9.5654158      8.4875191    0.041571737
 34      54    88.0      8.4950045      15.490000      11.616314      9.6109926      8.4436372    0.051367337
 34      55    89.0      8.4352798      15.490000      11.630877      9.6555413      8.3972911    0.037988678
 35      35    70.0      8.4147957      15.490000      11.309265      8.4260629      8.4260629    0.011267217
 35      36    71.0      8.4814620      15.490000      11.328986      8.4998008      8.4953176    0.013855609
 35      37    72.0      8.5113903      15.490000      11.348340      8.5714253      8.5539870    0.042596767
 35      38    73.0      8.5681055      15.490000      11.367339      8.6410278      8.6028593    0.034753782
 35      39    74.0      8.5835189      15.490000      11.385994      8.7086944      8.6426608    0.059141833
 35      40    75.0      8.6276520      15.490000      11.404315      8.7745064      8.6740620    0.046409955
 35      41    76.0      8.6358816      15.490000      11.422314      8.8385408      8.6976820    0.061800461
 35      42    77.0      8.6668039      15.490000      11.440000      8.9008701      8.7140933    0.047289365
 35      43    78.0      8.6619564      15.490000      11.457382      8.9615632      8.7238249    0.061868488
 35      44    79.0      8.6876000      15.490000      11.474470      9.0206852      8.7273668    0.039766824
 35      45    80.0      8.6776575      15.490000      11.491271      9.0782977      8.7251727    0.047515250
 35      46    81.0      8.6959272      15.490000      11.507795      9.1344594      8.7176632    0.021736005
 35      47    82.0      8.6824768      15.490000      11.524049      9.1892256      8.7052280    0.022751188
 35      48    83.0      8.6932964      15.490000      11.540041      9.2426492      8.6882291   0.0050672396
 35      49    84.0      8.6714036      15.490000      11.555778      9.2947803      8.6670025   0.0044010678
 35      50    85.0      8.6735918      15.490000      11.571267      9.3456664      8.6418602    0.031731581
 35      51    86.0      8.6323651      15.490000      11.586515      9.3953529      8.6130923    0.019272848
 35      52    87.0      8.6059103      15.490000      11.601529      9.4438830      8.5809685    0.024941826
 35      53    88.0      8.5637466      15.490000      11.616314      9.4912978      8.5457399    0.018006667
 35      54    89.0      8.5307798      15.490000      11.630877      9.5376363      8.5076401    0.023139661
 35      55    90.0      8.4781856      15.490000      11.645223      9.5829360      8.4668867    0.011298893
 35      56    91.0      8.4419231      15.490000      11.659359      9.6272326      8.4236823    0.018240805
 35      57    92.0      8.3849120      15.490000      11.673288      9.6705599      8.3782159   0.0066960848
 36      35    71.0      8.3271296      15.490000      11.328986      8.3358235      8.3313403   0.0042107306
 36      36    72.0      8.4293194      15.490000      11.348340      8.4104776      8.4104776    0.018841835
 36      37    73.0      8.4601836      15.490000      11.367339      8.4830130      8.4787721    0.018588511
 36      38    74.0      8.5330338      15.490000      11.385994      8.5535203      8.5370119   0.0039780945
 36      39    75.0      8.5534387      15.490000      11.404315      8.6220848      8.5859248    0.032486160
 36      40    76.0      8.6088145      15.490000      11.422314      8.6887874      8.6261835    0.017369022
 36      41    77.0      8.6168351      15.490000      11.440000      8.7537042      8.6584099    0.041574852
 36      42    78.0      8.6612538      15.490000      11.457382      8.8169076      8.6831798    0.021925949
 36      43    79.0      8.6571165      15.490000      11.474470      8.8784659      8.7010263    0.043909891
 36      44    80.0      8.6929175      15.490000      11.491271      8.9384438      8.7124438    0.019526277
 36      45    81.0      8.6828012      15.490000      11.507795      8.9969028      8.7178904    0.035089206
 36      46    82.0      8.7106573      15.490000      11.524049      9.0539012      8.7177917   0.0071343971
 36      47    83.0      8.6957217      15.490000      11.540041      9.1094943      8.7125426    0.016820932
 36      48    84.0      8.7174476      15.490000      11.555778      9.1637347      8.7025102    0.014937417
 36      49    85.0      8.6985635      15.490000      11.571267      9.2166724      8.6880357    0.010527809
 36      50    86.0      8.7120291      15.490000      11.586515      9.2683550      8.6694366    0.042592447
 36      51    87.0      8.6752828      15.490000      11.601529      9.3188276      8.6470084    0.028274384
 36      52    88.0      8.6568489      15.490000      11.616314      9.3681336      8.6210261    0.035822747
 36      53    89.0      8.6148157      15.490000      11.630877      9.4163138      8.5917462    0.023069536
 36      54    90.0      8.5912589      15.490000      11.645223      9.4634076      8.5594076    0.031851336
 36      55    91.0      8.5417505      15.490000      11.659359      9.5094522      8.5242330    0.017517533
 36      56    92.0      8.5126739      15.490000      11.673288      9.5544834      8.4864305    0.026243439
 36      57    93.0      8.4581086      15.490000      11.687018      9.5985353      8.4461940    0.011914649
 36      58    94.0      8.4243309      15.490000      11.700552      9.6416403      8.4037046    0.020626229
 36      59    95.0      8.3659968      15.490000      11.713895      9.6838298      8.3591317   0.0068651396
 36      60    96.0      8.3308510      15.490000      11.727052      9.7251333      8.3126333    0.018217726
 36      61    97.0      8.2698639      15.490000      11.740028      9.7655795      8.2643573   0.0055066562
 37      37    74.0      8.3817243      15.490000      11.385994      8.3939751      8.3939751    0.012250779
 37      38    75.0      8.4482760      15.490000      11.404315      8.4653697      8.4613519    0.013075910
 37      39    76.0      8.4862026      15.490000      11.422314      8.5348156      8.5191646    0.032961976
 37      40    77.0      8.5373390      15.490000      11.440000      8.6023928      8.5680869    0.030747912
 37      41    78.0      8.5583615      15.490000      11.457382      8.6681772      8.6087426    0.050381055
 37      42    79.0      8.6011418      15.490000      11.474470      8.7322403      8.6417100    0.040568202
 37      43    80.0      8.6116750      15.490000      11.491271      8.7946503      8.6675253    0.055850256
 37      44    81.0      8.6455111      15.490000      11.507795      8.8554714      8.6866861    0.041174996
 37      45    82.0      8.6474268      15.490000      11.524049      8.9147648      8.6996547    0.052227868
 37      46    83.0      8.6752193      15.490000      11.540041      8.9725885      8.7068605    0.031641232
 37      47    84.0      8.6761929      15.490000      11.555778      9.0289977      8.7087029    0.032510036
 37      48    85.0      8.6974412      15.490000      11.571267      9.0840448      8.7055534   0.0081122250
 37      49    86.0      8.6969012      15.490000      11.586515      9.1377796      8.6977579  0.00085676085
 37      50    87.0      8.7109851      15.490000      11.601529      9.1902495      8.6856386    0.025346421
 37      51    88.0      8.6811148      15.490000      11.616314      9.2414999      8.6694958    0.011618984
 37      52    89.0      8.6641888      15.490000      11.630877      9.2915737      8.6496093    0.014579426
 37      53    90.0      8.6315178      15.490000      11.645223      9.3405121      8.6262405   0.0052773230
 37      54    91.0      8.6075780      15.490000      11.659359      9.3883541      8.5996329   0.0079451300
 37      55    92.0      8.5694239      15.490000      11.673288      9.4351371      8.5700143  0.00059034374
 37      56    93.0      8.5409215      15.490000      11.687018      9.4808970      8.5375972   0.0033243342
 37      57    94.0      8.4927553      15.490000      11.700552      9.5256677      8.5025803   0.0098250235
 37      58    95.0      8.4602400      15.490000      11.713895      9.5694820      8.4651495   0.0049095498
 37      59    96.0      8.4088969      15.490000      11.727052      9.6123709      8.4254786    0.016581676
 37      60    97.0      8.3761763      15.490000      11.740028      9.6543644      8.3837299   0.0075536338
 37      61    98.0      8.3272776      15.490000      11.752827      9.6954911      8.3400558    0.012778279
 37      62    99.0      8.2963030      15.490000      11.765452      9.7357782      8.2945987   0.0017042837
 38      37    75.0      8.2965093      15.490000      11.404315      8.3043610      8.3003432   0.0038338735
 38      38    76.0      8.3939289      15.490000      11.422314      8.3766254      8.3766254    0.017303572
 38      39    77.0      8.4359182      15.490000      11.440000      8.4469359      8.4431241   0.0072059478
 38      40    78.0      8.5000949      15.490000      11.457382      8.5153719      8.5005133  0.00041842351
 38      41    79.0      8.5238203      15.490000      11.474470      8.5820086      8.5494177    0.025597453
 38      42    80.0      8.5785963      15.490000      11.491271      8.6469172      8.5904172    0.011820937
 38      43    81.0      8.5873531      15.490000      11.507795      8.7101651      8.6240502    0.036697078
 38      44    82.0      8.6357171      15.490000      11.524049      8.7718164      8.6508170    0.015099894
 38      45    83.0      8.6384072      15.490000      11.540041      8.8319318      8.6711828    0.032775590
 38      46    84.0      8.6775095      15.490000      11.555778      8.8905692      8.6855806   0.0080710523
 38      47    85.0      8.6757176      15.490000      11.571267      8.9477835      8.6944132    0.018695580
 38      48    86.0      8.7084570      15.490000      11.586515      9.0036267      8.6980562    0.010400807
 38      49    87.0      8.7052368      15.490000      11.601529      9.0581488      8.6968593   0.0083774784
 38      50    88.0      8.7325920      15.490000      11.616314      9.1113969      8.6911489    0.041443108
 38      51    89.0      8.7059191      15.490000      11.630877      9.1634161      8.6812295    0.024689556
 38      52    90.0      8.6959867      15.490000      11.645223      9.2142496      8.6673854    0.028601297
 38      53    91.0      8.6638846      15.490000      11.659359      9.2639382      8.6498819    0.014002717
 38      54    92.0      8.6489076      15.490000      11.673288      9.3125211      8.6289672    0.019940389
 38      55    93.0      8.6127892      15.490000      11.687018      9.3600357      8.6048733   0.0079159761
 38      56    94.0      8.5938064      15.490000      11.700552      9.4065178      8.5778170    0.015989400
 38      57    95.0      8.5491568      15.490000      11.713895      9.4520013      8.5480013   0.0011555025
 38      58    96.0      8.5213573      15.490000      11.727052      9.4965191      8.5156164   0.0057409415
 38      59    97.0      8.4719608      15.490000      11.740028      9.5401024      8.4808400   0.0088791258
 38      60    98.0      8.4458827      15.490000      11.752827      9.5827809      8.4438388   0.0020438213
 38      61    99.0      8.4026343      15.490000      11.765452      9.6245835      8.4047692   0.0021348638
 38      62    100.      8.3723600      15.490000      11.777909      9.6655375      8.3637775   0.0085824781
 38      63    101.      8.3271198      15.490000      11.790201      9.7056693      8.3210011   0.0061186937
 39      40    79.0      8.4237899      15.490000      11.474470      8.4277708      8.4241495  0.00035967057
 39      41    80.0      8.4542762      15.490000      11.491271      8.4952446      8.4811196    0.026843318
 39      42    81.0      8.5059049      15.490000      11.507795      8.5609840      8.5299826    0.024077675
 39      43    82.0      8.5292780      15.490000      11.524049      8.6250560      8.5712785    0.042000474
 39      44    83.0      8.5736578      15.490000      11.540041      8.6875244      8.6055095    0.031851714
 39      45    84.0      8.5877821      15.490000      11.555778      8.7484494      8.6331433    0.045361108
 39      46    85.0      8.6281482      15.490000      11.571267      8.8078886      8.6546152    0.026466961
 39      47    86.0      8.6384302      15.490000      11.586515      8.8658965      8.6703314    0.031901129
 39      48    87.0      8.6748437      15.490000      11.601529      8.9225253      8.6806704   0.0058266977
 39      49    88.0      8.6825364      15.490000      11.616314      8.9778244      8.6859856   0.0034492011
 39      50    89.0      8.7139933      15.490000      11.630877      9.0318410      8.6866068    0.027386443
 39      51    90.0      8.6933600      15.490000      11.645223      9.0846201      8.6828423    0.010517703
 39      52    91.0      8.6849604      15.490000      11.659359      9.1362045      8.6749800   0.0099804040
 39      53    92.0      8.6616054      15.490000      11.673288      9.1866353      8.6632894   0.0016839290
 39      54    93.0      8.6489194      15.490000      11.687018      9.2359515      8.6480223  0.00089710117
 39      55    94.0      8.6228223      15.490000      11.700552      9.2841905      8.6294145   0.0065922038
 39      56    95.0      8.6050179      15.490000      11.713895      9.3313879      8.6076871   0.0026691771
 39      57    96.0      8.5695802      15.490000      11.727052      9.3775780      8.5830467    0.013466504
 39      58    97.0      8.5416144      15.490000      11.740028      9.4227933      8.5556873    0.014072913
 39      59    98.0      8.4977684      15.490000      11.752827      9.4670652      8.5257907    0.028022373
 39      60    99.0      8.4768455      15.490000      11.765452      9.5104236      8.4935274    0.016681924
 39      61    100.      8.4395680      15.490000      11.777909      9.5528972      8.4590572    0.019489213
 39      62    101.      8.4134832      15.490000      11.790201      9.5945135      8.4225304   0.0090472035
 39      64    103.      8.3430553      15.490000      11.814304      9.6752786      8.3438619  0.00080656413
 40      40    80.0      8.3741075      15.490000      11.491271      8.3396324      8.3396324    0.034475098
 40      41    81.0      8.4059210      15.490000      11.507795      8.4079281      8.4044835   0.0014375342
 40      43    83.0      8.4884012      15.490000      11.540041      8.5393660      8.5098407    0.021439486
 40      44    84.0      8.5490321      15.490000      11.555778      8.6026381      8.5513909   0.0023587759
 40      45    85.0      8.5640400      15.490000      11.571267      8.6643600      8.5861593    0.022119311
 40      46    86.0      8.6140523      15.490000      11.586515      8.7245889      8.6145835  0.00053117262
 40      47    87.0      8.6236632      15.490000      11.601529      8.7833792      8.6370719    0.013408636
 40      48    88.0      8.6660398      15.490000      11.616314      8.8407825      8.6540057    0.012034103
 40      49    89.0      8.6733719      15.490000      11.630877      8.8968483      8.6657411   0.0076307613
 40      50    90.0      8.7099878      15.490000      11.645223      8.9516236      8.6726112    0.037376541
 40      51    91.0      8.6933330      15.490000      11.659359      9.0051531      8.6749273    0.018405663
 40      52    92.0      8.6926967      15.490000      11.673288      9.0574797      8.6729807    0.019716051
 40      53    93.0      8.6716398      15.490000      11.687018      9.1086443      8.6670441   0.0045956665
 40      54    94.0      8.6668351      15.490000      11.700552      9.1586858      8.6573730   0.0094620808
 40      55    95.0      8.6436263      15.490000      11.713895      9.2076416      8.6442067  0.00058043072
 40      56    96.0      8.6354198      15.490000      11.727052      9.2555474      8.6277696   0.0076501528
 40      57    97.0      8.6038711      15.490000      11.740028      9.3024373      8.6082721   0.0044009741
 40      58    98.0      8.5815398      15.490000      11.752827      9.3483439      8.5859116   0.0043717606
 40      59    99.0      8.5393242      15.490000      11.765452      9.3932985      8.5608733    0.021549018
 40      60    100.      8.5222230      15.490000      11.777909      9.4373312      8.5333312    0.011108182
 40      61    101.      8.4859653      15.490000      11.790201      9.4804706      8.5034487    0.017483373
 40      62    102.      8.4664304      15.490000      11.802331      9.5227443      8.4713794   0.0049490149
 40      63    103.      8.4259864      15.490000      11.814304      9.5641787      8.4372676    0.011281145
 40      64    104.      8.4024673      15.490000      11.826123      9.6047991      8.4012488   0.0012184622
 40      65    105.      8.3587505      15.490000      11.837792      9.6446300      8.3634509   0.0047004268
 41      42    83.0      8.3886145      15.490000      11.540041      8.3874568      8.3841763   0.0044382031
 41      44    85.0      8.4737106      15.490000      11.571267      8.5171978      8.4890456    0.015334981
 41      45    86.0      8.5022233      15.490000      11.586515      8.5797039      8.5308126    0.028589325
 41      46    87.0      8.5517586      15.490000      11.601529      8.6407103      8.5660637    0.014305117
 41      47    88.0      8.5724455      15.490000      11.616314      8.7002712      8.5952093    0.022763798
 41      48    89.0      8.6170944      15.490000      11.630877      8.7584381      8.6186325   0.0015381633
 41      49    90.0      8.6333944      15.490000      11.645223      8.8152601      8.6366922   0.0032977451
 41      50    91.0      8.6709121      15.490000      11.659359      8.8707840      8.6497237    0.021188385
 41      51    92.0      8.6623891      15.490000      11.673288      8.9250544      8.6580412   0.0043479379
 41      52    93.0      8.6641989      15.490000      11.687018      8.9781141      8.6619389   0.0022600590
 41      53    94.0      8.6489160      15.490000      11.700552      9.0300039      8.6616924    0.012776470
 41      54    95.0      8.6472137      15.490000      11.713895      9.0807626      8.6575604    0.010346679
 41      55    96.0      8.6289417      15.490000      11.727052      9.1304275      8.6497851    0.020843462
 41      56    97.0      8.6232144      15.490000      11.740028      9.1790342      8.6385942    0.015379805
 41      57    98.0      8.5963908      15.490000      11.752827      9.2266169      8.6242013    0.027810463
 41      58    99.0      8.5789323      15.490000      11.765452      9.2732082      8.6068069    0.027874530
 41      59    100.      8.5486210      15.490000      11.777909      9.3188394      8.5865994    0.037978428
 41      60    101.      8.5347842      15.490000      11.790201      9.3635405      8.5637562    0.028971994
 41      61    102.      8.5050216      15.490000      11.802331      9.4073402      8.5384436    0.033422022
 41      62    103.      8.4882816      15.490000      11.814304      9.4502661      8.5108184    0.022536858
 41      63    104.      8.4535510      15.490000      11.826123      9.4923446      8.4810280    0.027477068
 41      64    105.      8.4316410      15.490000      11.837792      9.5336012      8.4492112    0.017570245
 41      65    106.      8.3932208      15.490000      11.849313      9.5740603      8.4154986    0.022277801
 41      66    107.      8.3670383      15.490000      11.860690      9.6137453      8.3800131    0.012974827
